Cust ID,Trans ID,Timestamp,Merchant Segment, Device ,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
18333,659537E8,2021-05-23 10:42:46,Fashion, Web ,Netbanking,223,73980,12,3041,13036,44,3,Medium
18334,B11BA7D1,2021-04-08 07:24:03,Travel, Mobile ,EasyPay_Credit_Card,2397,58021,51,23560,1696,11,4,High
18335,2F5223A4,2021-04-28 03:37:41,Travel, Mobile ,EasyPay_Credit_Card,1368,68200,34,17526,2261,13,6,Medium
18336,683AA7A8,2021-04-17 23:50:57,Website-services, Mobile ,Netbanking,585,63837,6,1555,13083,52,2,Medium
18337,03AFF207,2021-05-02 12:20:24,Website-services, Web ,Debit_Card,825,79506,3,1370,15287,54,2,Medium
18338,0D101A87,2021-06-08 08:53:57,Travel, Web ,EasyPay_Credit_Card,1698,79233,39,15893,3417,11,6,High
18339,C92D321F,2021-04-09 18:08:39,Electronics, Mobile ,EasyPay_Pay_Later,285,21070,20,574,28102,92,2,Medium
18340,BA568091,2021-04-29 14:14:24,Website-services, Web ,Netbanking,282,36289,15,2841,16888,62,2,Potential_Leavers
18341,8DACCA76,2021-05-28 08:45:57,Website-services, Mobile ,Netbanking,330,51283,4,3088,9078,46,1,Medium
18342,648C42EB,2021-04-07 09:54:33,Fashion, Web ,Wallet,208,74975,15,1752,11544,52,1,Medium
18343,9AA45A0D,2021-04-29 09:04:42,Electronics, Web ,Wallet,699,72303,16,3798,10447,68,1,Medium
18344,ADE6D1FE,2021-05-03 22:15:49,Electronics, Mobile ,EasyPay_Pay_Later,740,84381,17,660,18575,77,2,Low
18345,9A170367,2021-05-08 21:07:45,Fashion, Mobile ,EasyPay_Pay_Later,242,64900,18,1482,15659,98,2,Medium
18346,82E41C27,2021-03-10 19:18:26,Travel, Web ,EasyPay_Credit_Card,4705,27945,45,25844,2899,14,3,High
18347,17CF2F2D,2021-03-10 20:31:14,Travel, Web ,EasyPay_Credit_Card,4537,78800,56,27349,3170,19,3,Medium
18348,64FAC666,2021-04-19 03:49:41,Website-services, Web ,Debit_Card,881,19651,22,1140,21892,74,1,Medium
18349,C1FE16F1,2021-04-07 15:08:25,Fashion, Mobile ,EasyPay_Pay_Later,51,31140,12,301,27024,97,1,Medium
18350,095C443B,2021-04-30 15:24:39,Pantry, Mobile ,EasyPay_Pay_Later,223,43391,14,712,22940,80,2,Potential_Leavers
18351,3D4BAC28,2021-04-12 08:55:06,Travel, POS ,EasyPay_Cobrand_Card,1720,44025,32,7133,2195,8,6,Potential_Leavers
18352,D4BAA175,2021-06-07 03:07:25,Electronics, Mobile ,Netbanking,781,36885,13,3792,15599,41,3,High
18353,4ED06D65,2021-04-14 00:13:32,Website-services, Web ,Wallet,894,49008,13,2236,10391,68,1,Potential_Leavers
18354,49082D29,2021-04-30 12:19:51,Fashion, Mobile ,EasyPay_Pay_Later,163,44844,5,664,24394,97,1,Medium
18355,222782E6,2021-04-27 03:12:06,Website-services, Web ,Debit_Card,781,79506,3,2178,19020,75,2,High
18356,97C708A4,2021-04-21 01:16:07,Travel, Web ,EasyPay_Cobrand_Card,1864,77803,24,26550,2615,12,4,Low
18357,E57D36A5,2021-05-22 05:11:50,Website-services, Mobile ,EasyPay_Pay_Later,463,60411,13,483,29585,85,2,Medium
18358,F6BAA390,2021-04-22 11:22:12,Fashion, Mobile ,EasyPay_Pay_Later,175,14741,7,1522,25058,96,2,Low
18359,DA2C10A0,2021-03-07 04:00:39,Travel, Web ,Debit_Card,1190,39716,24,2055,19966,55,1,Medium
18360,BE2D3129,2021-05-27 20:01:16,Website-services, Web ,Wallet,741,75082,8,2027,11908,62,0,Potential_Leavers
18361,6BA38709,2021-04-01 03:47:31,Travel, Web ,Debit_Card,2642,19651,14,1263,22857,73,1,High
18362,ACD3E689,2021-05-16 08:09:58,Fashion, Mobile ,EasyPay_Pay_Later,50,63440,15,1402,23075,75,2,Potential_Leavers
18363,549D4A1A,2021-04-16 12:34:34,Travel, Mobile ,EasyPay_Pay_Later,860,39320,3,1336,28045,99,1,Low
18364,49B407B3,2021-05-16 14:54:05,Fashion, Mobile ,EasyPay_Pay_Later,55,68719,5,1734,12088,87,2,Medium
18365,1F48F7EA,2021-04-17 18:11:05,Fashion, Web ,Wallet,216,43123,12,2810,9191,55,0,Low
18366,32C471BC,2021-05-31 09:27:36,Fashion, Mobile ,EasyPay_Pay_Later,135,29978,8,341,24255,90,1,Low
18367,4D326D14,2021-06-09 08:27:04,Travel, POS ,EasyPay_Cobrand_Card,1812,66540,23,3631,2775,10,8,Medium
18368,BEDDDE06,2021-05-31 12:21:23,Travel, Mobile ,EasyPay_Credit_Card,3818,38838,55,4544,3064,22,5,High
18369,FDC529DE,2021-05-25 08:38:50,Website-services, Web ,Wallet,205,58508,7,7536,9521,55,1,Potential_Leavers
18370,0B396FCD,2021-05-13 19:47:09,Electronics, Web ,Netbanking,746,44196,7,4902,9469,47,1,Low
18371,D94ED19F,2021-04-23 16:33:59,Fashion, Web ,EasyPay_Pay_Later,193,61009,4,811,13819,96,1,Potential_Leavers
18372,AEA95010,2021-03-12 09:17:58,Travel, POS ,EasyPay_Cobrand_Card,2959,31135,36,7326,3246,11,7,Medium
18373,1C1FD1FD,2021-03-28 00:40:03,Pantry, Mobile ,EasyPay_Pay_Later,32,60411,4,752,20530,81,1,Low
18374,0F2AC9D1,2021-04-26 00:05:16,Travel, POS ,EasyPay_Cobrand_Card,3025,18724,32,1998,2003,10,8,Low
18375,16EF0B4A,2021-06-02 12:44:32,Travel, Mobile ,EasyPay_Credit_Card,4065,82494,52,38991,1909,20,5,High
18376,942AC0BB,2021-03-24 21:39:26,Website-services, Web ,EasyPay_Pay_Later,257,51434,14,396,15664,90,1,Medium
18377,9B61E671,2021-05-15 02:19:30,Fashion, Mobile ,EasyPay_Pay_Later,59,78960,19,1800,17775,93,2,Potential_Leavers
18378,CC9334D4,2021-05-08 02:50:55,Travel, POS ,EasyPay_Cobrand_Card,2604,47183,40,24787,2936,6,8,High
18379,36AD0CDC,2021-03-22 00:19:26,Travel, Mobile ,EasyPay_Cobrand_Card,3829,27319,29,21434,2081,18,8,High
18380,43A1E38F,2021-05-25 11:52:26,Travel, Web ,EasyPay_Credit_Card,3282,51434,45,17942,4114,15,4,High
18381,A964820A,2021-05-31 17:57:38,Website-services, Web ,Netbanking,734,64199,1,1875,12080,57,3,High
18382,515CB341,2021-03-13 17:51:09,Travel, Web ,EasyPay_Credit_Card,4827,78388,37,14409,2152,14,4,High
18383,43426B99,2021-03-25 14:51:37,Travel, Web ,EasyPay_Credit_Card,4726,68772,49,40061,1942,13,3,High
18384,A48A851A,2021-06-10 05:19:55,Website-services, Web ,Wallet,959,62976,18,7178,10283,54,0,Medium
18385,009DCA53,2021-04-03 05:25:19,Electronics, Mobile ,EasyPay_Pay_Later,683,24656,18,1427,26387,92,2,Low
18386,841EA4EE,2021-03-19 11:50:24,Electronics, Mobile ,EasyPay_Pay_Later,109,35216,8,1278,29442,77,2,Low
18387,0E3A89E4,2021-03-30 21:09:53,Fashion, Web ,EasyPay_Pay_Later,135,15538,2,1480,21362,85,2,Potential_Leavers
18388,8C5056E7,2021-04-02 22:17:24,Fashion, Web ,EasyPay_Pay_Later,121,18724,18,823,15998,87,1,Low
18389,483A5E59,2021-04-28 22:35:01,Fashion, Mobile ,EasyPay_Pay_Later,58,89941,16,919,15503,95,1,Medium
18390,02891F41,2021-04-19 06:30:13,Travel, Web ,Debit_Card,3559,45033,19,1808,10842,77,2,Medium
18391,7B3CA370,2021-05-05 17:21:31,Fashion, Web ,EasyPay_Pay_Later,56,70470,3,714,13351,76,2,Medium
18392,9031B76F,2021-03-22 21:29:06,Fashion, Web ,Wallet,233,73088,7,5787,10779,55,1,High
18393,C7F07431,2021-03-15 04:20:38,Pantry, Web ,Wallet,269,87405,5,7920,10731,53,0,Medium
18394,2AA4EDD8,2021-03-23 15:38:02,Travel, Web ,EasyPay_Credit_Card,4568,50581,44,7224,2878,12,3,Medium
18395,E24516B0,2021-05-20 16:37:42,Website-services, Mobile ,EasyPay_Pay_Later,171,40729,7,1756,24407,95,2,Potential_Leavers
18396,926FDE66,2021-05-18 00:42:27,Website-services, Mobile ,EasyPay_Pay_Later,163,58117,9,919,25445,79,2,Potential_Leavers
18397,C8A939F2,2021-05-03 18:44:32,Pantry, Web ,EasyPay_Pay_Later,90,34128,12,1518,27160,81,2,Low
18398,4EA2FF74,2021-05-15 16:43:48,Travel, Mobile ,EasyPay_Credit_Card,4385,87405,37,9637,4053,16,3,High
18399,FDF46CE9,2021-05-26 13:27:07,Fashion, Web ,EasyPay_Pay_Later,162,24717,3,454,18873,94,2,Medium
18400,27E6258F,2021-05-14 20:03:51,Fashion, Mobile ,EasyPay_Pay_Later,223,11436,19,821,15294,90,2,Low
18401,0474E7C8,2021-05-20 14:51:35,Travel, POS ,EasyPay_Cobrand_Card,2308,46237,41,3910,2306,20,8,Potential_Leavers
18402,B3D607EB,2021-05-19 18:31:27,Electronics, Web ,Netbanking,855,13862,12,1937,9921,59,3,Low
18403,55C3BCAB,2021-05-29 02:20:40,Pantry, Mobile ,EasyPay_Pay_Later,331,60411,17,528,23545,88,1,Medium
18404,D14741F5,2021-05-07 17:26:29,Travel, Web ,Debit_Card,2210,30028,12,2379,23012,75,1,Medium
18405,88927346,2021-04-22 23:03:01,Pantry, Mobile ,EasyPay_Pay_Later,193,11843,2,523,16979,93,2,Low
18406,83E806C0,2021-06-09 13:15:00,Pantry, Mobile ,EasyPay_Pay_Later,93,40688,8,1752,29722,77,2,Medium
18407,26ACCFE7,2021-03-10 23:58:46,Website-services, Web ,Debit_Card,871,35020,7,1486,10924,70,2,Medium
18408,ED9C78DA,2021-05-14 17:57:23,Website-services, Web ,Debit_Card,779,15309,24,2347,16122,59,3,Medium
18409,EC91E032,2021-04-28 17:47:35,Pantry, Mobile ,EasyPay_Pay_Later,38,88311,6,973,15071,82,2,Low
18410,FFB2DD09,2021-04-08 22:04:11,Website-services, Mobile ,Netbanking,386,71245,1,4795,8620,48,2,Medium
18411,E3B4F728,2021-03-05 02:31:22,Travel, Mobile ,EasyPay_Credit_Card,2450,32271,48,39815,2917,16,6,Medium
18412,D4882B87,2021-05-21 11:58:10,Fashion, Mobile ,EasyPay_Pay_Later,237,54296,3,341,28043,84,2,Medium
18413,1F80F8CF,2021-03-14 23:23:45,Fashion, Mobile ,EasyPay_Pay_Later,139,64558,14,947,14626,94,2,Potential_Leavers
18414,E296116B,2021-05-08 05:29:44,Fashion, Web ,EasyPay_Pay_Later,56,67904,17,272,25536,85,1,Low
18415,C7830088,2021-03-06 05:25:14,Pantry, Mobile ,EasyPay_Pay_Later,55,36134,19,1222,16500,81,1,Medium
18416,DABB28CA,2021-03-13 04:04:50,Travel, Mobile ,EasyPay_Credit_Card,4575,38427,39,36852,2285,17,4,High
18417,2373A09B,2021-04-02 15:35:48,Travel, POS ,EasyPay_Cobrand_Card,1731,57638,29,10807,2715,16,5,Potential_Leavers
18418,E2B7074B,2021-03-28 02:09:45,Pantry, Web ,Wallet,351,86388,15,2249,10043,68,1,Medium
18419,87AE1BB3,2021-04-17 04:50:03,Travel, Web ,EasyPay_Credit_Card,4703,38721,40,38565,4167,21,3,High
18420,19DBD396,2021-04-28 03:40:39,Travel, Web ,Debit_Card,1466,47775,3,2071,19959,61,3,Potential_Leavers
18421,0FCE21F5,2021-05-28 12:49:48,Travel, Mobile ,EasyPay_Credit_Card,3406,32580,43,12018,3983,14,4,Medium
18422,499E2361,2021-03-05 18:44:57,Travel, POS ,EasyPay_Cobrand_Card,3023,21691,26,2281,2275,6,6,Low
18423,4C84994B,2021-05-28 17:54:32,Travel, Web ,EasyPay_Credit_Card,3705,51152,34,31709,3949,19,3,Medium
18424,07ACB6F6,2021-05-25 23:21:32,Travel, Web ,EasyPay_Credit_Card,1145,62718,57,37939,1896,20,4,High
18425,AF2699EB,2021-03-22 06:28:37,Website-services, Mobile ,Netbanking,212,20062,6,2821,13610,45,2,Medium
18426,4EBBAC1F,2021-04-13 10:19:32,Travel, Web ,Debit_Card,2102,31745,17,1843,19890,53,2,Medium
18427,C5C64C9C,2021-03-30 07:39:33,Travel, Web ,Debit_Card,3676,38721,15,1887,19489,55,1,Medium
18428,130F2B8F,2021-05-30 18:20:17,Electronics, Mobile ,EasyPay_Pay_Later,293,43391,10,284,26476,82,1,Low
18429,76F0808B,2021-05-12 20:17:53,Fashion, Mobile ,EasyPay_Pay_Later,101,71064,13,1015,13715,90,2,Low
18430,424226C2,2021-04-05 01:22:42,Website-services, Web ,Wallet,805,85171,13,845,9371,63,1,Medium
18431,C30E94AE,2021-04-14 00:16:50,Pantry, Mobile ,EasyPay_Pay_Later,182,68200,19,1777,12730,86,2,Medium
18432,EEF816CD,2021-03-03 15:50:17,Travel, Web ,Netbanking,1461,82462,13,1800,14624,40,3,Medium
18433,646FAF8C,2021-03-19 04:43:35,Travel, Web ,EasyPay_Credit_Card,4504,40583,43,43677,3346,13,5,High
18434,26B69F61,2021-04-29 03:04:25,Website-services, Mobile ,Debit_Card,661,44778,4,2347,20006,65,3,Low
18435,7709F55C,2021-04-13 19:35:39,Fashion, Web ,EasyPay_Pay_Later,124,89671,17,1480,12178,93,2,Low
18436,EA4C3E9A,2021-05-19 20:16:04,Fashion, Mobile ,EasyPay_Pay_Later,189,82494,20,462,14069,96,2,Medium
18437,F5066892,2021-05-09 03:47:39,Pantry, Mobile ,EasyPay_Pay_Later,110,20516,4,1148,17188,93,2,Medium
18438,5EC61148,2021-03-19 13:26:35,Fashion, Web ,EasyPay_Pay_Later,66,79233,8,1002,25497,82,1,Low
18439,0E21BF5C,2021-05-07 10:56:42,Fashion, Mobile ,EasyPay_Pay_Later,222,51960,12,828,16034,85,2,Medium
18440,FD9E43A4,2021-04-09 20:22:36,Travel, POS ,EasyPay_Cobrand_Card,2711,49762,28,16709,2505,9,4,Medium
18441,04F8450D,2021-06-10 01:17:37,Website-services, Web ,Wallet,246,44138,15,6847,11578,65,0,Medium
18442,2EDC46AC,2021-05-22 02:34:21,Travel, Web ,EasyPay_Credit_Card,2794,88697,36,34121,2048,22,5,High
18443,D4D13724,2021-06-08 00:28:02,Pantry, Web ,Wallet,369,72864,18,1931,11377,52,1,Medium
18444,A086DA40,2021-03-14 18:11:15,Website-services, Mobile ,Debit_Card,677,83972,24,2276,10386,71,3,Medium
18445,F35E1043,2021-04-02 13:18:59,Fashion, Mobile ,EasyPay_Pay_Later,193,67904,6,1393,16141,76,2,Medium
18446,A679AED4,2021-03-02 22:20:50,Travel, Web ,EasyPay_Credit_Card,4288,11034,60,39699,1731,22,3,High
18447,109F9E05,2021-03-18 11:13:10,Travel, Web ,Debit_Card,1121,23736,10,1854,23098,63,2,Low
18448,1C1BC432,2021-04-14 21:35:27,Travel, Web ,EasyPay_Credit_Card,4339,87405,52,29313,3115,17,6,Medium
18449,35D450E4,2021-05-28 02:23:06,Travel, Mobile ,Netbanking,1014,60941,3,4417,18666,47,2,Medium
18450,90C78100,2021-04-05 02:26:42,Website-services, Mobile ,EasyPay_Pay_Later,230,19766,19,1369,12800,96,1,Low
18451,C70F343C,2021-04-24 08:11:46,Website-services, Web ,Netbanking,915,52121,13,2026,17032,41,3,Low
18452,2716558D,2021-04-05 15:12:59,Travel, Web ,EasyPay_Credit_Card,4068,38721,52,16545,2960,14,4,Medium
18453,6FA9EEE9,2021-03-20 08:45:44,Fashion, Mobile ,EasyPay_Pay_Later,139,25449,6,405,13540,96,2,Low
18454,AE0AE742,2021-04-04 21:54:43,Travel, Web ,Netbanking,1124,45624,10,4785,12427,47,2,Medium
18455,306BF3E9,2021-05-22 04:58:09,Travel, Mobile ,Netbanking,816,20237,8,4486,16746,41,3,High
18456,1CB41A78,2021-03-20 06:11:39,Travel, POS ,EasyPay_Cobrand_Card,1099,40310,40,6726,2916,9,4,High
18457,18611B46,2021-04-18 06:15:20,Website-services, Web ,Wallet,673,49859,12,2681,10430,68,0,Potential_Leavers
18458,E06054CA,2021-04-23 07:08:38,Website-services, Mobile ,EasyPay_Pay_Later,573,29499,8,1378,27757,79,2,Potential_Leavers
18459,1479AED2,2021-04-18 03:27:54,Travel, POS ,EasyPay_Cobrand_Card,3339,65807,21,32098,2819,20,6,Medium
18460,9BF1671B,2021-04-12 12:21:28,Travel, Mobile ,Netbanking,2372,56489,7,5723,15075,59,2,Medium
18461,13E53326,2021-04-16 17:24:17,Electronics, Web ,Wallet,714,83070,15,815,9726,66,1,Low
18462,41D27EC2,2021-03-18 18:37:16,Fashion, Mobile ,EasyPay_Pay_Later,191,21070,6,1513,17600,81,1,Medium
18463,C75F9DCF,2021-04-26 18:24:44,Travel, Mobile ,EasyPay_Credit_Card,4844,60899,33,14441,3065,16,4,Medium
18464,CE54C6EF,2021-04-25 12:06:57,Electronics, Mobile ,EasyPay_Pay_Later,685,34128,9,1553,19697,98,2,Potential_Leavers
18465,B7A1A9B1,2021-04-18 17:19:30,Travel, Web ,Debit_Card,2642,30446,10,2157,20174,62,2,Low
18466,AF5035FA,2021-04-29 08:11:23,Fashion, Mobile ,EasyPay_Pay_Later,69,21530,15,1185,26728,75,2,Potential_Leavers
18467,4CCEFBE9,2021-05-16 18:10:03,Fashion, Mobile ,EasyPay_Pay_Later,77,48694,6,1084,17600,83,1,Medium
18468,9F006FA5,2021-05-17 07:40:05,Pantry, Mobile ,EasyPay_Pay_Later,174,21168,17,419,20864,77,1,Low
18469,4775B559,2021-03-06 02:43:43,Travel, Web ,Wallet,861,63451,16,2460,9940,67,1,Medium
18470,9C129577,2021-06-07 22:25:38,Pantry, Mobile ,EasyPay_Pay_Later,383,18346,10,306,16853,89,1,Low
18471,3E0E043B,2021-06-03 18:28:53,Website-services, Web ,Netbanking,876,65924,11,4565,14066,44,1,High
18472,275692CB,2021-03-06 02:45:41,Travel, Web ,Debit_Card,3285,30446,20,1370,17316,74,2,Low
18473,96A3ACC6,2021-03-31 21:46:15,Travel, Mobile ,EasyPay_Credit_Card,3484,85953,56,31966,3735,20,4,Medium
18474,E5321A62,2021-04-28 19:38:37,Travel, Mobile ,EasyPay_Credit_Card,1815,38885,36,41876,3761,20,5,High
18475,1F1A1536,2021-03-19 14:00:18,Website-services, Mobile ,EasyPay_Pay_Later,365,88085,18,271,16207,100,1,Medium
18476,6880D405,2021-03-22 03:06:40,Travel, Mobile ,EasyPay_Cobrand_Card,2583,21168,28,19134,3182,19,6,High
18477,584D39BF,2021-06-01 19:30:31,Website-services, Mobile ,EasyPay_Pay_Later,129,86561,11,1144,14311,88,1,Medium
18478,DFAFB93B,2021-04-30 13:05:01,Electronics, Web ,EasyPay_Pay_Later,485,17619,8,1653,27759,75,2,Potential_Leavers
18479,2A90ACAD,2021-04-29 18:41:16,Others, Mobile ,Debit_Card,3069,63222,19,1955,15742,67,3,Medium
18480,BE45D7BA,2021-04-01 16:00:44,Website-services, Web ,Netbanking,382,55706,1,3404,19092,46,2,Low
18481,39B4A50E,2021-04-30 18:22:54,Fashion, Mobile ,EasyPay_Pay_Later,100,35460,8,1506,18253,83,1,Potential_Leavers
18482,775F8334,2021-03-22 13:14:57,Electronics, Web ,Netbanking,1073,16923,12,3132,10834,56,1,Low
18483,4A85A4FF,2021-03-18 20:46:06,Website-services, Web ,Debit_Card,740,27522,11,1014,20473,80,3,Potential_Leavers
18484,ED37516B,2021-05-09 12:01:12,Travel, Web ,EasyPay_Cobrand_Card,2277,22083,35,22211,3290,19,6,Medium
18485,9B69646B,2021-04-11 13:14:35,Fashion, Mobile ,EasyPay_Pay_Later,201,20317,15,1078,22936,86,2,Medium
18486,1576B8E0,2021-04-30 09:35:11,Website-services, Web ,Netbanking,208,42434,14,4940,14050,45,1,Medium
18487,F5DB11D0,2021-05-05 02:00:46,Website-services, Mobile ,EasyPay_Pay_Later,583,71216,4,206,25886,76,1,Potential_Leavers
18488,9A5B93D8,2021-04-06 21:55:49,Fashion, Mobile ,EasyPay_Pay_Later,79,68596,9,422,21677,75,1,Medium
18489,1ED4C58C,2021-05-13 00:17:32,Travel, Mobile ,EasyPay_Credit_Card,4189,43317,38,19132,1798,17,6,High
18490,DC61AFB8,2021-03-09 05:45:20,Travel, Web ,Debit_Card,1073,58508,21,1922,15494,62,3,High
18491,DEDEDA27,2021-05-03 14:55:13,Pantry, Mobile ,Netbanking,256,11637,10,3788,7635,40,1,Low
18492,9DEFA97F,2021-05-22 05:21:55,Website-services, Web ,Netbanking,219,23624,9,4068,14249,42,2,Potential_Leavers
18493,68413084,2021-03-03 00:40:32,Pantry, Web ,Netbanking,295,60899,8,2325,7965,53,3,Medium
18494,A0407CAB,2021-03-26 08:58:34,Travel, Web ,EasyPay_Credit_Card,4344,40203,40,40682,1055,11,4,Medium
18495,F23F0618,2021-04-25 12:27:39,Fashion, Mobile ,EasyPay_Pay_Later,172,77312,3,212,29815,79,1,Medium
18496,463991A6,2021-05-08 04:35:21,Fashion, Mobile ,EasyPay_Pay_Later,169,19542,8,348,20693,95,2,Potential_Leavers
18497,AE6C7195,2021-03-23 22:37:03,Travel, Web ,Debit_Card,3969,11843,19,1524,15867,80,3,Medium
18498,22AEC364,2021-04-18 07:42:07,Travel, Web ,EasyPay_Credit_Card,4182,30189,35,10874,4341,18,3,Medium
18499,3428F8EA,2021-04-04 18:41:16,Travel, Web ,EasyPay_Credit_Card,3741,42434,48,39990,2562,16,3,High
18500,FD35A6A2,2021-03-24 13:15:40,Website-services, Web ,EasyPay_Pay_Later,649,11339,2,876,13370,82,1,Low
18501,DDED8511,2021-06-06 10:56:59,Fashion, Mobile ,EasyPay_Pay_Later,205,18724,16,1111,13297,95,1,Medium
18502,4B221293,2021-03-30 03:21:06,Website-services, Web ,EasyPay_Pay_Later,286,14224,8,1568,29332,99,1,Low
18503,B1481322,2021-04-22 23:58:31,Electronics, Mobile ,Netbanking,900,77321,4,3249,19366,50,3,Low
18504,91201596,2021-04-23 09:54:17,Website-services, Web ,Netbanking,223,61655,10,5372,12246,57,3,Medium
18505,B9ED550F,2021-04-04 19:53:35,Website-services, Mobile ,EasyPay_Pay_Later,283,12673,16,1292,13640,79,1,Potential_Leavers
18506,3B9F82F7,2021-04-17 14:09:58,Pantry, Web ,EasyPay_Pay_Later,73,83382,16,1512,19037,87,2,Potential_Leavers
18507,35F42A74,2021-04-02 11:21:55,Others, Mobile ,Debit_Card,2787,51555,18,2215,20268,70,1,Low
18508,E0DAA50B,2021-05-28 04:07:37,Website-services, Mobile ,EasyPay_Pay_Later,435,25870,14,849,23775,87,1,Potential_Leavers
18509,FEA3F811,2021-03-22 14:06:42,Website-services, Web ,EasyPay_Pay_Later,896,29917,16,764,26788,80,2,Low
18510,1B2D38E2,2021-03-13 09:47:32,Pantry, Web ,EasyPay_Pay_Later,90,72303,20,1597,16941,83,2,Low
18511,05F4EB3B,2021-05-23 10:47:13,Pantry, Mobile ,EasyPay_Pay_Later,162,15538,11,627,28460,83,2,Low
18512,D18D20B2,2021-03-01 19:45:37,Fashion, Mobile ,EasyPay_Pay_Later,150,77321,15,1620,13630,81,2,Potential_Leavers
18513,76000C5F,2021-03-06 11:08:51,Fashion, Mobile ,EasyPay_Pay_Later,166,61692,4,1066,26173,99,1,Medium
18514,34F76FF0,2021-05-30 03:33:43,Travel, Web ,EasyPay_Credit_Card,3142,55545,32,35013,3873,18,5,High
18515,D8EB2926,2021-05-02 14:00:16,Website-services, Mobile ,EasyPay_Pay_Later,199,10391,4,378,24497,92,1,Low
18516,575E870F,2021-04-28 15:08:09,Travel, Mobile ,EasyPay_Credit_Card,2988,41682,57,17439,3073,19,6,High
18517,324779A9,2021-04-14 08:39:07,Travel, Mobile ,EasyPay_Credit_Card,2490,69260,39,8239,2931,19,4,Medium
18518,F286D036,2021-03-12 09:37:07,Electronics, Web ,EasyPay_Pay_Later,132,57689,11,640,13414,87,2,Potential_Leavers
18519,C119A640,2021-06-04 22:26:15,Electronics, Mobile ,EasyPay_Credit_Card,1154,51960,55,8081,3139,11,4,Medium
18520,834EFC05,2021-05-13 07:52:46,Travel, Web ,EasyPay_Credit_Card,2169,27572,55,31266,3876,11,5,Medium
18521,CF02E29E,2021-05-08 04:00:24,Pantry, Mobile ,EasyPay_Pay_Later,69,30189,11,1761,26800,99,2,Low
18522,22027189,2021-05-16 18:57:57,Website-services, Mobile ,EasyPay_Pay_Later,418,46347,18,1574,23032,93,1,Low
18523,2BD11AC3,2021-03-04 07:50:07,Others, Web ,EasyPay_Pay_Later,933,72864,19,1335,18589,95,2,Medium
18524,D4AF4972,2021-05-18 08:24:55,Fashion, Mobile ,EasyPay_Pay_Later,55,21168,7,404,20055,77,2,Potential_Leavers
18525,5270203C,2021-05-12 12:22:29,Website-services, Mobile ,Netbanking,662,39716,9,3266,7916,62,2,Medium
18526,0447ED3B,2021-05-30 14:17:04,Fashion, Web ,Netbanking,249,10391,8,5672,9392,42,1,High
18527,6416F62C,2021-05-22 16:41:53,Fashion, Mobile ,EasyPay_Pay_Later,149,18977,17,603,26459,92,1,Low
18528,B419C296,2021-05-01 08:54:30,Pantry, Mobile ,EasyPay_Pay_Later,70,11843,9,735,20466,80,1,Medium
18529,8802DAAA,2021-05-14 07:10:27,Website-services, Mobile ,EasyPay_Pay_Later,174,22711,18,1423,28387,95,2,Potential_Leavers
18530,0214B80F,2021-05-27 08:11:11,Travel, Mobile ,EasyPay_Credit_Card,2690,25870,51,10668,3164,14,6,High
18531,1A89CB0C,2021-03-08 11:54:03,Electronics, Web ,Netbanking,1166,51226,5,3925,18674,47,3,Potential_Leavers
18532,9131DC23,2021-03-15 00:25:12,Fashion, Web ,Wallet,222,36167,11,6631,11440,55,0,Medium
18533,77D0240B,2021-05-18 05:59:38,Travel, Mobile ,EasyPay_Credit_Card,3872,24656,39,34439,4294,20,6,High
18534,E48DFC63,2021-05-21 23:57:15,Travel, Web ,Debit_Card,3738,30105,20,1528,20319,63,2,Medium
18535,E3E0B88E,2021-04-12 01:48:11,Website-services, Web ,Debit_Card,804,32580,8,1802,20679,68,1,Potential_Leavers
18536,2F00269B,2021-05-17 02:09:24,Website-services, Web ,Netbanking,910,56003,1,1679,17748,40,1,Low
18537,C5E6D536,2021-04-28 12:01:02,Travel, Web ,Netbanking,1177,53551,15,5757,16086,44,3,Medium
18538,F833F237,2021-04-03 21:50:34,Fashion, Mobile ,Netbanking,205,46347,15,5190,15922,46,3,High
18539,66425167,2021-04-30 20:43:16,Travel, Web ,EasyPay_Credit_Card,3547,65924,32,17112,4169,11,5,High
18540,E44905E9,2021-05-20 06:57:17,Fashion, Mobile ,EasyPay_Pay_Later,108,67080,11,981,26192,96,1,Medium
18541,DDE88CAA,2021-05-19 02:57:55,Website-services, Mobile ,EasyPay_Pay_Later,100,11339,5,1440,21860,96,2,Medium
18542,7F7FCEB2,2021-05-16 06:53:53,Electronics, Web ,Wallet,357,62976,9,3441,10082,70,0,Low
18543,E726B4A1,2021-04-26 11:22:44,Pantry, Mobile ,EasyPay_Pay_Later,35,43523,17,406,20637,100,2,Potential_Leavers
